ULTIMA297.BAS PROGRAM OUTPUT
 
number of rounds played during each session is           :   10000000
number of sessions completed during entire simulation is :        100

average size of the initial drop is                      :        -32 credits
average duration of drop from start to lowest point is   :       6247 rounds
average duration of drop from start to finish is         :      13113 rounds
average size of the largest drop from a new high is      :       -242 credits
average bankroll change at the end of session is         :      45576 credits

total number of wagers won by house  :     520355074.0
total number of wagers won by player :     524478081.5
player is winning  50.20% of all wagers won       ROUND NUMBER  1000000000 
total number of credits won by house :     114033544.5
total number of credits won by player:     118591115.0
player is winning  50.98% of all credits won        reshuffles  43779894 
finish purse  4557570.5 high  4557587.0 low      -10.0  largest drop     -355.0
change in purse is an average of      45575.71 credits after  10000000  rounds
one standard deviation equal to        1624.30 credits


in the following table, each of  100 sessions completed during the simulation are ranked
from smallest to biggest according to the size of the initial drop in the bankroll measured as a number of credits


                initial drop        start to lowest point        start to finish             largest drop           session end
RANK                 SIZE                 DURATION                 DURATION                      SIZE            BANKROLL CHANGE

  68                -10.5                     5348                     6538                    -218.0                   44801.0
  69                -53.0                     5686                    12087                    -223.5                   45491.5
  70                -18.0                     5731                     5931                    -241.0                   44958.0
  71                -74.0                     5839                    22300                    -298.5                   43784.5
  72                -31.5                     5863                    11305                    -317.0                   47049.0
  73                -21.5                     6260                    15809                    -287.5                   46497.0
  74                -37.0                     6294                    25206                    -271.0                   45588.0
  75                -42.5                     6462                    13237                    -217.0                   44108.0
  76                -61.5                     7069                    13721                    -288.0                   45408.5
  77                -46.0                     7245                    39211                    -227.0                   45166.0
  78                -76.5                     8204                    11537                    -213.5                   44425.0
  79                -48.0                     8292                    10358                    -335.5                   44843.5
  80                -92.0                     8613                    16475                    -219.0                   46779.0
  81                 -9.0                     9207                     9938                    -216.5                   45454.5
  82                -22.5                     9495                    13757                    -188.5                   43607.5
  83                -10.0                    11096                    11797                    -210.0                   44603.5
  84                 -9.0                    12059                    12785                    -238.5                   42699.5
  85                -36.5                    12097                    17719                    -255.5                   45034.0
  86                -44.0                    12319                    23056                    -226.0                   44800.5
  87                 -5.5                    12332                    12367                    -227.0                   47038.5
  88                -27.5                    14947                    17037                    -242.5                   45201.0
  89                -69.0                    15769                    37122                    -215.5                   44160.5
  90                -10.0                    16165                    16320                    -287.0                   42559.0
  91               -182.0                    19496                    52771                    -320.5                   49620.0
  92                -74.5                    20512                    49814                    -214.0                   47326.5
  93                -73.0                    21367                    31118                    -316.0                   45716.5
  94                -50.0                    22314                    29713                    -208.5                   45219.0
  95                -33.0                    22684                    24985                    -288.5                   42206.0
  96                -62.0                    28382                    34101                    -237.5                   44736.5
  97                -54.0                    29152                    47244                    -240.0                   43060.0
  98               -177.5                    33998                    82022                    -252.5                   45448.0
  99                -37.5                    46481                    50363                    -209.5                   45275.5
 100                -81.0                    57146                    66631                    -233.5                   46078.5


in the following table, each of  100 sessions completed during the entire simulation are ranked
from shortest to longest according to the duration of the initial drop from start to finish measured as a number of rounds.


                initial drop        start to lowest point        start to finish             largest drop           session end
RANK                 SIZE                 DURATION                 DURATION                      SIZE            BANKROLL CHANGE

   1                  0.0                        0                        0                    -234.0                   49669.0
   2                 -1.0                        2                        3                    -225.0                   46008.5
   3                 -1.5                       13                       24                    -233.0                   45388.0
   4                  0.0                        0                       37                    -210.5                   48132.5
   5                 -0.5                       33                       38                    -355.0                   47361.5
   6                 -2.5                        9                       81                    -194.5                   45273.5
   7                 -4.0                       31                      124                    -221.0                   45705.5
   8                  0.0                        0                      211                    -233.5                   48404.0
   9                 -5.0                       25                      237                    -241.5                   44190.5
  10                 -4.0                      206                      246                    -189.0                   47348.0
  11                 -5.0                       10                      276                    -310.0                   43428.0
  12                 -1.0                        6                      317                    -246.0                   44664.0
  13                 -1.0                       24                      344                    -306.0                   47324.0
  14                 -4.0                        4                      449                    -302.5                   43726.0
  15                -16.5                      277                      630                    -223.5                   43742.5
  16                -13.5                      247                      653                    -230.5                   44605.5
  17                -14.5                      630                      863                    -214.0                   46447.0
  18                -11.5                      672                      864                    -257.0                   48035.5
  19                -11.5                      879                     1003                    -197.5                   42954.5
  20                -22.0                      189                     1153                    -242.5                   45826.0
  21                 -7.5                      706                     1223                    -218.5                   45614.0
  22                 -2.0                       36                     1248                    -236.5                   45190.5
  23                -31.5                      693                     1302                    -207.0                   44382.5
  24                -10.5                      359                     1329                    -242.5                   48344.0
  25                -16.0                     1001                     1445                    -215.5                   43372.0
  26                -14.5                      269                     2046                    -262.5                   45545.5
  27                 -7.5                     2482                     3025                    -201.0                   50198.0
  28                -23.0                     2820                     3168                    -281.5                   45359.0
  29                -26.5                      375                     3173                    -244.5                   47526.5
  30                -18.5                      927                     3219                    -286.0                   44647.5
  31                 -6.0                     1917                     3539                    -183.0                   48758.5
  32                -15.5                     2169                     3544                    -213.5                   45437.5
  33                -26.5                     1571                     3941                    -353.0                   45601.0
  34                -13.5                      515                     3977                    -191.0                   46403.5
  35                -13.0                     3677                     4084                    -211.5                   46031.5
  36                -18.0                     2876                     4882                    -235.5                   44194.0
  37                -36.5                     3039                     5120                    -189.5                   46398.5
  38                -14.5                     1935                     5142                    -212.5                   47661.0
  39                -10.0                     4837                     5441                    -219.5                   42779.5
  40                -44.5                     2911                     5558                    -207.0                   46919.5
  41                -26.0                     4790                     5855                    -310.0                   43940.5
  42                -18.0                     5731                     5931                    -241.0                   44958.0
